learner_id,age,level,learning_style,resource_id,resource_type,topic,difficulty,engagement_duration,completion,target
152,34,Intermediate,Kinesthetic,R049,Audio,Grammar,5,456,0,Low
150,21,Beginner,Kinesthetic,R011,Audio,Pronunciation,1,143,0,Low
69,32,Intermediate,Visual,R035,Quiz,Culture,5,358,0,Low
56,26,Beginner,Auditory,R043,Quiz,Vocabulary,5,352,1,High
33,29,Intermediate,Kinesthetic,R029,Article,Pronunciation,3,282,0,Low
36,22,Advanced,Kinesthetic,R037,Audio,Vocabulary,1,275,0,Low
148,27,Advanced,Visual,R017,Video,Culture,5,290,0,Low
81,34,Beginner,Visual,R039,Video,Vocabulary,2,464,0,Low
190,22,Intermediate,Kinesthetic,R042,Video,Grammar,1,228,0,Low
109,33,Intermediate,Visual,R028,Article,Vocabulary,2,388,0,Low
154,24,Beginner,Kinesthetic,R029,Article,Pronunciation,4,485,1,Medium
194,26,Intermediate,Auditory,R043,Interactive,Pronunciation,5,255,0,Low
73,20,Beginner,Visual,R003,Video,Vocabulary,1,585,1,Medium
40,32,Intermediate,Auditory,R010,Video,Grammar,2,136,0,Low
17,33,Beginner,Auditory,R042,Article,Culture,5,336,1,Medium
129,35,Intermediate,Auditory,R014,Article,Vocabulary,3,525,1,High
61,31,Beginner,Kinesthetic,R012,Interactive,Pronunciation,2,507,1,Medium
171,20,Intermediate,Auditory,R047,Interactive,Pronunciation,2,379,0,Low
104,29,Advanced,Auditory,R042,Quiz,Vocabulary,4,219,0,Low
42,26,Intermediate,Auditory,R030,Audio,Vocabulary,3,551,0,Low
25,24,Beginner,Kinesthetic,R032,Video,Vocabulary,4,372,0,Low
39,26,Advanced,Auditory,R032,Video,Culture,3,220,0,Low
35,30,Intermediate,Auditory,R042,Interactive,Pronunciation,2,367,0,Low
131,35,Advanced,Visual,R032,Interactive,Pronunciation,4,205,1,High
108,22,Intermediate,Kinesthetic,R026,Quiz,Pronunciation,5,455,1,Medium
172,30,Advanced,Auditory,R001,Audio,Culture,3,148,1,High
179,21,Beginner,Visual,R042,Quiz,Grammar,2,367,0,Low
102,19,Intermediate,Kinesthetic,R002,Audio,Pronunciation,1,430,0,Low
98,33,Intermediate,Kinesthetic,R017,Video,Pronunciation,3,510,1,Medium
12,26,Beginner,Kinesthetic,R030,Quiz,Grammar,3,226,0,Low
19,26,Advanced,Kinesthetic,R039,Interactive,Culture,5,451,0,Low
101,23,Beginner,Kinesthetic,R007,Quiz,Grammar,3,550,0,Low
44,28,Beginner,Kinesthetic,R027,Quiz,Grammar,3,209,1,High
187,18,Advanced,Auditory,R009,Video,Grammar,5,527,1,Medium
49,21,Beginner,Auditory,R022,Interactive,Grammar,5,102,0,Low
189,30,Intermediate,Auditory,R034,Interactive,Culture,4,88,1,Medium
17,30,Intermediate,Auditory,R046,Article,Culture,2,90,1,Medium
74,30,Intermediate,Visual,R049,Article,Grammar,2,187,0,Low
57,19,Beginner,Auditory,R001,Article,Vocabulary,4,353,0,Low
55,26,Intermediate,Kinesthetic,R009,Video,Vocabulary,2,500,1,High
47,25,Intermediate,Auditory,R020,Quiz,Vocabulary,3,447,1,High
12,24,Intermediate,Auditory,R019,Interactive,Vocabulary,4,583,0,Low
62,21,Intermediate,Kinesthetic,R036,Interactive,Pronunciation,4,169,0,Low
80,35,Intermediate,Auditory,R040,Quiz,Culture,2,387,0,Low
83,20,Intermediate,Auditory,R045,Interactive,Culture,1,464,1,Medium
8,23,Beginner,Auditory,R004,Quiz,Grammar,2,304,1,Medium
149,29,Intermediate,Visual,R009,Video,Pronunciation,1,222,0,Low
81,29,Intermediate,Auditory,R041,Video,Grammar,4,458,0,Low
118,25,Advanced,Kinesthetic,R022,Video,Grammar,1,458,0,Low
198,18,Beginner,Kinesthetic,R018,Quiz,Culture,3,552,0,Low
200,21,Beginner,Auditory,R012,Quiz,Pronunciation,5,298,1,Medium
25,28,Beginner,Auditory,R042,Audio,Vocabulary,1,524,0,Low
89,20,Beginner,Auditory,R043,Interactive,Culture,5,91,0,Low
12,30,Intermediate,Kinesthetic,R039,Interactive,Pronunciation,3,182,1,High
143,34,Intermediate,Kinesthetic,R009,Audio,Pronunciation,5,593,0,Low
59,27,Advanced,Visual,R006,Audio,Culture,3,169,1,Medium
154,29,Advanced,Visual,R019,Video,Culture,5,330,1,Medium
109,32,Beginner,Visual,R048,Audio,Grammar,5,439,1,Medium
26,27,Advanced,Kinesthetic,R047,Quiz,Grammar,2,359,0,Low
47,31,Advanced,Visual,R007,Article,Grammar,1,308,1,Medium
32,30,Beginner,Auditory,R016,Quiz,Vocabulary,5,580,0,Low
10,22,Beginner,Auditory,R005,Audio,Culture,4,93,1,High
16,23,Advanced,Kinesthetic,R016,Interactive,Pronunciation,2,287,1,Medium
199,19,Intermediate,Visual,R001,Quiz,Culture,1,458,1,High
145,34,Advanced,Auditory,R037,Interactive,Pronunciation,2,279,0,Low
151,21,Advanced,Kinesthetic,R039,Quiz,Vocabulary,1,430,0,Low
26,31,Intermediate,Visual,R019,Interactive,Culture,3,587,1,High
86,27,Intermediate,Auditory,R037,Quiz,Pronunciation,5,134,0,Low
135,20,Beginner,Visual,R017,Interactive,Pronunciation,4,195,1,Medium
14,20,Beginner,Kinesthetic,R026,Article,Grammar,2,133,1,Medium
79,32,Advanced,Visual,R022,Video,Vocabulary,2,313,1,Medium
117,23,Intermediate,Kinesthetic,R008,Quiz,Culture,2,77,1,Medium
7,34,Beginner,Visual,R033,Article,Grammar,2,102,0,Low
137,29,Advanced,Auditory,R002,Video,Vocabulary,5,109,1,High
115,28,Intermediate,Kinesthetic,R030,Quiz,Grammar,1,574,0,Low
176,21,Advanced,Kinesthetic,R047,Article,Culture,5,362,1,Medium
72,23,Beginner,Kinesthetic,R020,Article,Pronunciation,3,201,1,Medium
59,18,Beginner,Visual,R018,Article,Culture,5,261,1,Medium
82,33,Intermediate,Visual,R043,Audio,Vocabulary,5,266,1,Medium
116,32,Advanced,Auditory,R010,Interactive,Culture,3,474,1,High
167,34,Intermediate,Kinesthetic,R024,Video,Vocabulary,5,280,0,Low
146,25,Beginner,Kinesthetic,R004,Interactive,Grammar,1,421,0,Low
187,29,Beginner,Visual,R037,Interactive,Vocabulary,4,140,1,Medium
103,27,Advanced,Visual,R004,Interactive,Pronunciation,3,344,0,Low
17,32,Advanced,Auditory,R013,Article,Pronunciation,2,428,0,Low
14,26,Advanced,Auditory,R025,Interactive,Pronunciation,1,551,1,Medium
159,19,Intermediate,Visual,R013,Audio,Grammar,4,405,1,Medium
152,22,Advanced,Kinesthetic,R018,Quiz,Vocabulary,1,263,1,Medium
108,23,Advanced,Auditory,R024,Article,Grammar,1,84,1,Medium
188,24,Beginner,Visual,R002,Video,Culture,2,128,0,Low
45,18,Beginner,Visual,R048,Quiz,Culture,4,575,0,Low
98,24,Advanced,Kinesthetic,R033,Quiz,Culture,1,551,0,Low
131,29,Advanced,Visual,R019,Quiz,Culture,2,299,0,Low
37,33,Beginner,Visual,R009,Interactive,Pronunciation,3,420,1,Medium
171,33,Advanced,Auditory,R028,Interactive,Vocabulary,2,500,1,Medium
168,28,Intermediate,Visual,R035,Article,Pronunciation,5,90,1,Medium
183,21,Intermediate,Visual,R039,Interactive,Vocabulary,2,381,1,Medium
108,30,Intermediate,Auditory,R010,Interactive,Vocabulary,2,403,0,Low
39,24,Advanced,Kinesthetic,R001,Interactive,Grammar,2,595,0,Low
15,21,Beginner,Kinesthetic,R042,Article,Culture,1,414,1,Medium
120,32,Advanced,Auditory,R021,Article,Vocabulary,4,530,0,Low
4,26,Advanced,Auditory,R009,Audio,Culture,2,164,0,Low
93,28,Beginner,Kinesthetic,R047,Audio,Culture,2,381,1,Medium
153,25,Beginner,Kinesthetic,R015,Audio,Culture,5,586,0,Low
141,18,Beginner,Kinesthetic,R035,Audio,Pronunciation,5,563,1,Medium
161,25,Intermediate,Kinesthetic,R005,Quiz,Culture,3,144,0,Low
16,30,Advanced,Kinesthetic,R041,Quiz,Vocabulary,3,294,0,Low
170,21,Beginner,Auditory,R022,Audio,Pronunciation,5,322,1,High
108,25,Advanced,Visual,R041,Audio,Culture,4,65,1,High
126,20,Intermediate,Kinesthetic,R023,Video,Grammar,3,553,1,Medium
194,26,Intermediate,Kinesthetic,R007,Quiz,Culture,4,348,0,Low
55,19,Beginner,Visual,R023,Video,Culture,5,409,1,Medium
170,19,Beginner,Visual,R044,Video,Pronunciation,3,259,0,Low
34,30,Advanced,Visual,R025,Interactive,Vocabulary,2,394,1,Medium
158,32,Beginner,Visual,R027,Article,Culture,5,276,0,Low
13,29,Advanced,Visual,R041,Quiz,Pronunciation,3,412,1,Medium
141,21,Beginner,Visual,R006,Audio,Pronunciation,4,384,1,Medium
18,25,Advanced,Auditory,R034,Audio,Vocabulary,4,287,0,Low
160,26,Advanced,Visual,R009,Article,Pronunciation,3,204,0,Low
96,22,Advanced,Visual,R049,Quiz,Vocabulary,4,367,1,Medium
123,35,Advanced,Auditory,R033,Audio,Grammar,3,344,0,Low
39,28,Intermediate,Visual,R006,Audio,Culture,3,451,1,Medium
46,32,Advanced,Kinesthetic,R037,Interactive,Pronunciation,4,419,0,Low
29,26,Beginner,Kinesthetic,R031,Video,Grammar,1,224,0,Low
190,34,Intermediate,Visual,R034,Audio,Pronunciation,2,283,1,Medium
62,29,Intermediate,Auditory,R041,Quiz,Pronunciation,5,183,1,Medium
185,24,Advanced,Kinesthetic,R029,Article,Grammar,2,403,0,Low
16,27,Intermediate,Auditory,R014,Interactive,Pronunciation,5,583,0,Low
184,27,Advanced,Kinesthetic,R036,Quiz,Pronunciation,5,111,0,Low
121,30,Beginner,Visual,R036,Interactive,Grammar,2,188,0,Low
10,28,Advanced,Auditory,R015,Video,Pronunciation,3,194,1,Medium
158,30,Intermediate,Auditory,R008,Audio,Vocabulary,4,186,1,Medium
153,25,Beginner,Auditory,R026,Quiz,Pronunciation,1,130,0,Low
103,25,Advanced,Kinesthetic,R036,Article,Culture,1,332,1,Medium
84,21,Beginner,Kinesthetic,R048,Video,Pronunciation,1,246,0,Low
133,32,Beginner,Kinesthetic,R021,Video,Culture,2,62,0,Low
65,28,Intermediate,Visual,R028,Interactive,Culture,2,344,0,Low
177,28,Beginner,Kinesthetic,R004,Video,Pronunciation,3,81,1,Medium
3,18,Intermediate,Visual,R016,Quiz,Grammar,1,225,0,Low
173,34,Beginner,Auditory,R022,Interactive,Vocabulary,3,369,1,Medium
142,32,Advanced,Auditory,R012,Video,Vocabulary,1,536,1,High
120,23,Beginner,Visual,R016,Article,Pronunciation,2,557,0,Low
158,32,Advanced,Kinesthetic,R040,Quiz,Grammar,4,493,1,Medium
68,26,Advanced,Visual,R038,Article,Grammar,4,293,0,Low
146,31,Beginner,Auditory,R042,Article,Vocabulary,4,435,0,Low
190,35,Advanced,Auditory,R037,Interactive,Grammar,4,305,1,High
37,34,Beginner,Visual,R029,Audio,Pronunciation,5,362,0,Low
153,35,Beginner,Kinesthetic,R018,Interactive,Pronunciation,1,464,1,High
176,22,Advanced,Kinesthetic,R010,Quiz,Grammar,4,80,1,Medium
193,26,Advanced,Visual,R042,Quiz,Pronunciation,5,316,1,High
181,28,Intermediate,Visual,R039,Interactive,Culture,5,458,0,Low
73,18,Advanced,Kinesthetic,R018,Audio,Vocabulary,5,588,1,Medium
143,35,Intermediate,Auditory,R001,Interactive,Pronunciation,3,110,0,Low
49,23,Advanced,Visual,R039,Quiz,Grammar,3,506,0,Low
121,19,Beginner,Kinesthetic,R021,Audio,Vocabulary,5,329,1,Medium
88,32,Advanced,Kinesthetic,R001,Quiz,Pronunciation,4,321,1,Medium
196,31,Beginner,Auditory,R015,Audio,Vocabulary,1,424,0,Low
140,22,Beginner,Auditory,R004,Audio,Grammar,2,108,1,Medium
187,23,Beginner,Auditory,R020,Interactive,Culture,3,577,1,Medium
37,23,Intermediate,Auditory,R010,Interactive,Culture,4,177,1,Medium
61,35,Advanced,Auditory,R023,Interactive,Pronunciation,4,512,0,Low
171,31,Beginner,Visual,R041,Audio,Culture,2,456,1,High
124,27,Beginner,Kinesthetic,R034,Audio,Pronunciation,2,86,0,Low
198,31,Intermediate,Visual,R046,Quiz,Vocabulary,4,431,0,Low
39,30,Advanced,Visual,R048,Article,Pronunciation,2,156,1,Medium
184,20,Advanced,Visual,R033,Interactive,Pronunciation,4,588,1,High
63,23,Intermediate,Visual,R034,Quiz,Pronunciation,2,245,0,Low
46,25,Intermediate,Visual,R039,Quiz,Culture,2,274,0,Low
88,29,Advanced,Auditory,R010,Video,Pronunciation,4,310,1,Medium
11,30,Intermediate,Auditory,R020,Interactive,Grammar,5,275,0,Low
62,28,Advanced,Kinesthetic,R001,Quiz,Pronunciation,4,88,1,Medium
77,29,Advanced,Visual,R013,Video,Vocabulary,1,161,0,Low
153,18,Beginner,Kinesthetic,R001,Interactive,Grammar,2,182,1,High
199,34,Beginner,Auditory,R005,Audio,Vocabulary,3,113,0,Low
52,33,Advanced,Auditory,R016,Video,Vocabulary,2,342,1,Medium
4,28,Advanced,Auditory,R015,Audio,Vocabulary,1,176,1,Medium
59,30,Advanced,Visual,R049,Article,Grammar,3,173,0,Low
72,35,Advanced,Visual,R028,Article,Grammar,3,352,1,High
148,28,Advanced,Auditory,R031,Article,Culture,4,254,0,Low
93,29,Advanced,Kinesthetic,R023,Article,Grammar,5,351,0,Low
63,23,Intermediate,Kinesthetic,R048,Quiz,Pronunciation,4,320,0,Low
54,26,Advanced,Auditory,R045,Article,Vocabulary,3,266,0,Low
117,33,Intermediate,Kinesthetic,R043,Quiz,Culture,3,108,1,Medium
110,21,Intermediate,Auditory,R017,Quiz,Grammar,5,65,0,Low
74,20,Advanced,Kinesthetic,R049,Interactive,Vocabulary,2,438,0,Low
107,33,Advanced,Auditory,R034,Quiz,Grammar,5,453,0,Low
57,29,Intermediate,Kinesthetic,R013,Quiz,Culture,4,283,1,Medium
169,28,Intermediate,Visual,R014,Article,Grammar,2,82,0,Low
3,22,Advanced,Auditory,R011,Quiz,Grammar,4,169,1,Medium
120,35,Advanced,Auditory,R028,Audio,Vocabulary,5,458,1,High
6,23,Intermediate,Kinesthetic,R042,Article,Pronunciation,2,231,0,Low
5,35,Intermediate,Auditory,R032,Video,Grammar,5,365,1,High
5,23,Intermediate,Auditory,R035,Article,Culture,1,210,0,Low
54,21,Beginner,Auditory,R031,Quiz,Grammar,3,487,1,Medium
47,29,Intermediate,Visual,R017,Audio,Grammar,2,526,1,High
177,19,Beginner,Visual,R047,Article,Pronunciation,3,126,0,Low
9,34,Advanced,Kinesthetic,R009,Audio,Vocabulary,1,215,1,High
99,28,Advanced,Visual,R010,Video,Culture,2,265,0,Low
20,28,Intermediate,Kinesthetic,R008,Video,Vocabulary,3,214,1,Medium
122,33,Advanced,Visual,R021,Interactive,Vocabulary,3,568,0,Low
61,19,Advanced,Kinesthetic,R013,Interactive,Vocabulary,2,133,0,Low
123,19,Advanced,Visual,R050,Article,Grammar,3,108,0,Low
163,25,Advanced,Visual,R005,Interactive,Pronunciation,3,526,0,Low
178,30,Beginner,Kinesthetic,R006,Audio,Grammar,2,238,1,High
82,27,Beginner,Auditory,R030,Interactive,Culture,3,107,0,Low
62,25,Intermediate,Auditory,R031,Audio,Pronunciation,3,131,0,Low
145,21,Intermediate,Visual,R017,Interactive,Vocabulary,4,172,0,Low
3,32,Intermediate,Kinesthetic,R011,Interactive,Pronunciation,4,218,0,Low
160,18,Advanced,Auditory,R020,Interactive,Culture,1,89,1,Medium
13,28,Advanced,Kinesthetic,R048,Quiz,Grammar,4,156,0,Low
120,24,Beginner,Auditory,R009,Quiz,Grammar,4,310,1,High
125,34,Beginner,Kinesthetic,R002,Interactive,Vocabulary,1,578,0,Low
89,35,Intermediate,Visual,R037,Audio,Grammar,3,151,0,Low
73,29,Beginner,Kinesthetic,R001,Article,Grammar,3,172,0,Low
68,26,Beginner,Auditory,R004,Video,Culture,4,318,0,Low
142,22,Beginner,Visual,R036,Quiz,Pronunciation,1,166,0,Low
101,27,Beginner,Kinesthetic,R025,Interactive,Grammar,3,449,0,Low
98,21,Beginner,Auditory,R003,Video,Culture,5,417,1,Medium
11,22,Intermediate,Visual,R009,Quiz,Culture,2,258,1,Medium
105,27,Intermediate,Kinesthetic,R022,Article,Vocabulary,2,486,0,Low
184,28,Beginner,Auditory,R023,Audio,Culture,2,537,0,Low
67,27,Intermediate,Kinesthetic,R012,Interactive,Vocabulary,4,562,0,Low
123,25,Advanced,Kinesthetic,R010,Article,Grammar,2,179,1,High
29,19,Beginner,Visual,R034,Quiz,Vocabulary,2,368,0,Low
137,25,Advanced,Visual,R043,Interactive,Culture,5,597,1,Medium
195,33,Intermediate,Auditory,R010,Video,Pronunciation,3,534,1,Medium
153,22,Intermediate,Visual,R030,Audio,Pronunciation,5,403,1,High
76,20,Advanced,Auditory,R022,Quiz,Grammar,4,195,1,Medium
170,29,Intermediate,Kinesthetic,R006,Audio,Grammar,2,336,1,Medium
9,30,Beginner,Kinesthetic,R050,Interactive,Pronunciation,3,592,0,Low
40,30,Advanced,Auditory,R002,Article,Vocabulary,2,90,1,Medium
25,27,Beginner,Kinesthetic,R030,Audio,Grammar,2,306,1,High
5,21,Advanced,Visual,R002,Video,Culture,4,470,0,Low
139,26,Intermediate,Kinesthetic,R032,Quiz,Grammar,2,86,0,Low
187,19,Advanced,Visual,R042,Video,Vocabulary,1,132,1,Medium
124,18,Advanced,Auditory,R016,Audio,Grammar,3,156,0,Low
38,24,Beginner,Auditory,R012,Article,Culture,3,405,0,Low
72,34,Intermediate,Kinesthetic,R001,Article,Culture,1,535,0,Low
133,20,Beginner,Kinesthetic,R008,Video,Culture,4,359,1,Medium
176,20,Intermediate,Visual,R048,Interactive,Vocabulary,2,358,1,Medium
90,20,Beginner,Visual,R050,Interactive,Vocabulary,2,346,0,Low
146,34,Advanced,Kinesthetic,R013,Article,Culture,3,508,0,Low
198,24,Beginner,Kinesthetic,R015,Video,Culture,4,271,1,High
37,31,Intermediate,Auditory,R044,Video,Vocabulary,4,135,1,Medium
60,34,Intermediate,Auditory,R008,Video,Vocabulary,4,460,0,Low
176,35,Advanced,Auditory,R010,Audio,Vocabulary,2,93,1,Medium
28,30,Intermediate,Kinesthetic,R046,Interactive,Pronunciation,4,557,1,High
197,35,Beginner,Kinesthetic,R005,Interactive,Vocabulary,1,575,0,Low
81,21,Advanced,Kinesthetic,R050,Audio,Culture,5,387,0,Low
114,18,Intermediate,Auditory,R019,Quiz,Pronunciation,4,157,1,Medium
40,35,Intermediate,Kinesthetic,R047,Audio,Vocabulary,5,425,1,Medium
45,18,Beginner,Visual,R038,Video,Culture,2,522,1,Medium
62,30,Beginner,Kinesthetic,R011,Audio,Grammar,4,87,0,Low
93,27,Advanced,Kinesthetic,R043,Video,Pronunciation,3,445,0,Low
115,28,Intermediate,Kinesthetic,R020,Article,Culture,2,332,0,Low
186,26,Beginner,Kinesthetic,R020,Video,Grammar,1,186,0,Low
67,26,Advanced,Kinesthetic,R021,Interactive,Culture,1,261,1,Medium
56,22,Intermediate,Visual,R018,Audio,Vocabulary,5,580,0,Low
40,18,Intermediate,Visual,R050,Video,Vocabulary,5,346,0,Low
98,34,Advanced,Kinesthetic,R010,Quiz,Grammar,3,509,1,Medium
40,19,Advanced,Auditory,R034,Article,Vocabulary,3,147,0,Low
91,30,Beginner,Kinesthetic,R026,Quiz,Culture,1,377,1,Medium
33,26,Intermediate,Kinesthetic,R030,Quiz,Grammar,4,78,0,Low
6,21,Intermediate,Kinesthetic,R009,Quiz,Culture,1,166,1,Medium
147,22,Intermediate,Auditory,R046,Article,Culture,1,517,1,Medium
80,28,Advanced,Auditory,R031,Article,Culture,3,370,1,High
168,20,Beginner,Auditory,R042,Article,Vocabulary,5,471,0,Low
92,29,Intermediate,Visual,R004,Article,Vocabulary,3,557,1,High
97,30,Advanced,Auditory,R006,Quiz,Culture,3,303,0,Low
59,24,Intermediate,Visual,R014,Interactive,Pronunciation,3,439,0,Low
59,32,Beginner,Visual,R004,Interactive,Culture,1,574,0,Low
48,24,Intermediate,Auditory,R026,Article,Culture,4,266,0,Low
169,25,Beginner,Auditory,R047,Audio,Grammar,1,453,0,Low
13,22,Beginner,Auditory,R048,Video,Culture,2,80,0,Low
107,31,Intermediate,Visual,R039,Audio,Vocabulary,3,586,1,Medium
45,21,Intermediate,Kinesthetic,R017,Audio,Grammar,3,402,1,High
89,27,Beginner,Auditory,R019,Audio,Pronunciation,2,261,0,Low
181,32,Advanced,Auditory,R049,Interactive,Grammar,3,179,0,Low
170,35,Beginner,Auditory,R006,Video,Pronunciation,3,448,0,Low
100,30,Intermediate,Visual,R029,Audio,Grammar,3,596,0,Low
191,25,Intermediate,Visual,R011,Article,Grammar,2,293,0,Low
155,26,Advanced,Kinesthetic,R016,Interactive,Pronunciation,1,379,1,Medium
166,33,Beginner,Auditory,R030,Article,Vocabulary,3,239,1,Medium
188,33,Beginner,Visual,R025,Article,Vocabulary,4,427,0,Low
7,24,Beginner,Kinesthetic,R040,Audio,Vocabulary,2,135,0,Low
133,31,Intermediate,Auditory,R011,Article,Grammar,5,555,1,Medium
45,31,Beginner,Visual,R007,Video,Culture,2,581,0,Low
58,21,Advanced,Auditory,R026,Article,Grammar,1,260,0,Low
31,32,Intermediate,Auditory,R022,Audio,Culture,2,405,0,Low
23,20,Intermediate,Visual,R025,Article,Culture,5,542,1,Medium
170,22,Beginner,Visual,R019,Interactive,Vocabulary,4,278,1,Medium
138,18,Advanced,Visual,R031,Interactive,Culture,5,119,0,Low
160,20,Intermediate,Auditory,R026,Interactive,Grammar,2,280,1,Medium
107,32,Intermediate,Auditory,R042,Quiz,Grammar,5,561,1,Medium
181,25,Beginner,Kinesthetic,R041,Interactive,Vocabulary,2,192,0,Low
158,21,Beginner,Auditory,R036,Interactive,Pronunciation,4,112,1,Medium
39,19,Advanced,Visual,R023,Quiz,Grammar,4,509,1,Medium
159,27,Beginner,Auditory,R047,Interactive,Culture,1,121,1,Medium
82,21,Advanced,Kinesthetic,R013,Audio,Grammar,4,82,1,Medium
100,20,Intermediate,Kinesthetic,R025,Interactive,Grammar,3,103,1,Medium
2,19,Advanced,Visual,R002,Interactive,Grammar,5,106,1,Medium
77,34,Advanced,Visual,R002,Quiz,Pronunciation,5,83,0,Low
12,30,Advanced,Kinesthetic,R016,Audio,Culture,2,148,0,Low
39,22,Intermediate,Kinesthetic,R009,Article,Vocabulary,4,233,0,Low
194,26,Beginner,Kinesthetic,R028,Video,Grammar,1,178,1,Medium
13,23,Intermediate,Visual,R013,Audio,Culture,1,237,0,Low
46,22,Beginner,Kinesthetic,R035,Article,Culture,1,401,1,Medium
155,27,Advanced,Kinesthetic,R041,Audio,Vocabulary,3,118,1,Medium
113,25,Advanced,Visual,R013,Article,Grammar,4,497,0,Low
17,24,Advanced,Auditory,R031,Article,Pronunciation,1,487,1,Medium
104,24,Advanced,Auditory,R021,Audio,Culture,3,485,0,Low
98,23,Advanced,Kinesthetic,R032,Quiz,Vocabulary,5,440,1,Medium
188,20,Beginner,Auditory,R034,Audio,Pronunciation,2,545,0,Low
192,32,Beginner,Auditory,R008,Audio,Culture,4,244,0,Low
88,21,Advanced,Auditory,R041,Article,Grammar,4,519,0,Low
109,29,Intermediate,Auditory,R048,Video,Culture,5,161,0,Low
163,23,Intermediate,Kinesthetic,R002,Article,Pronunciation,4,74,1,Medium
70,21,Advanced,Auditory,R038,Interactive,Pronunciation,4,110,0,Low
158,32,Beginner,Auditory,R032,Audio,Grammar,4,368,1,High
199,26,Intermediate,Visual,R040,Audio,Grammar,4,93,0,Low
74,22,Intermediate,Kinesthetic,R028,Quiz,Vocabulary,3,264,0,Low
63,30,Intermediate,Visual,R037,Article,Grammar,3,129,0,Low
156,35,Advanced,Visual,R041,Quiz,Vocabulary,2,289,1,High
60,22,Intermediate,Kinesthetic,R001,Audio,Pronunciation,4,539,0,Low
79,33,Intermediate,Auditory,R041,Article,Pronunciation,5,592,0,Low
37,31,Intermediate,Visual,R010,Article,Culture,1,167,1,High
22,33,Intermediate,Kinesthetic,R004,Interactive,Culture,2,300,0,Low
196,32,Beginner,Auditory,R035,Interactive,Vocabulary,1,310,1,Medium
148,21,Advanced,Kinesthetic,R010,Video,Grammar,1,194,0,Low
96,24,Advanced,Visual,R047,Interactive,Grammar,4,149,0,Low
68,33,Beginner,Auditory,R011,Article,Culture,5,499,0,Low
192,25,Beginner,Auditory,R014,Interactive,Pronunciation,1,357,1,Medium
17,34,Advanced,Kinesthetic,R038,Video,Vocabulary,1,466,0,Low
12,33,Intermediate,Auditory,R012,Audio,Pronunciation,2,367,0,Low
150,27,Intermediate,Visual,R045,Interactive,Pronunciation,5,161,0,Low
145,27,Advanced,Visual,R017,Article,Grammar,5,420,1,Medium
138,19,Intermediate,Visual,R016,Audio,Vocabulary,1,587,1,High
118,26,Beginner,Kinesthetic,R035,Article,Pronunciation,5,352,1,Medium
193,34,Intermediate,Auditory,R002,Audio,Culture,2,205,1,High
22,28,Intermediate,Auditory,R011,Article,Culture,2,463,1,High
120,27,Intermediate,Auditory,R041,Interactive,Grammar,2,61,1,Medium
50,34,Advanced,Visual,R003,Interactive,Culture,4,178,0,Low
14,21,Beginner,Auditory,R029,Video,Culture,1,250,0,Low
192,33,Intermediate,Visual,R018,Audio,Pronunciation,5,62,0,Low
175,32,Advanced,Auditory,R020,Video,Culture,2,546,0,Low
29,22,Intermediate,Visual,R047,Quiz,Culture,1,236,0,Low
164,23,Beginner,Auditory,R014,Interactive,Pronunciation,1,316,1,Medium
180,34,Intermediate,Kinesthetic,R034,Audio,Grammar,4,593,1,High
125,18,Beginner,Kinesthetic,R049,Video,Grammar,5,536,1,Medium
7,21,Intermediate,Visual,R031,Video,Vocabulary,5,457,0,Low
29,34,Beginner,Visual,R040,Quiz,Culture,2,555,1,Medium
139,26,Intermediate,Auditory,R042,Video,Pronunciation,2,279,0,Low
33,19,Beginner,Auditory,R018,Article,Vocabulary,1,232,1,High
134,25,Intermediate,Kinesthetic,R030,Interactive,Grammar,5,449,0,Low
111,32,Intermediate,Auditory,R025,Video,Grammar,5,561,1,Medium
79,24,Advanced,Visual,R019,Video,Pronunciation,2,319,0,Low
160,23,Advanced,Visual,R008,Quiz,Vocabulary,3,190,1,Medium
179,18,Beginner,Visual,R028,Article,Vocabulary,1,172,0,Low
58,32,Intermediate,Visual,R008,Video,Pronunciation,5,79,1,Medium
26,24,Beginner,Visual,R031,Interactive,Pronunciation,4,274,0,Low
174,34,Advanced,Kinesthetic,R003,Interactive,Vocabulary,4,369,0,Low
29,19,Beginner,Kinesthetic,R003,Video,Grammar,3,310,0,Low
4,26,Beginner,Visual,R044,Article,Culture,2,547,0,Low
99,26,Advanced,Auditory,R022,Interactive,Grammar,2,441,1,Medium
141,30,Intermediate,Visual,R017,Interactive,Pronunciation,2,468,1,Medium
39,23,Beginner,Kinesthetic,R036,Article,Vocabulary,4,330,1,High
15,23,Advanced,Visual,R017,Article,Vocabulary,2,466,0,Low
119,20,Intermediate,Kinesthetic,R014,Video,Culture,4,253,1,Medium
29,34,Advanced,Kinesthetic,R009,Audio,Vocabulary,3,500,0,Low
157,34,Beginner,Visual,R030,Quiz,Culture,1,372,1,Medium
75,29,Intermediate,Visual,R021,Audio,Grammar,5,138,0,Low
116,33,Intermediate,Auditory,R012,Audio,Grammar,3,239,1,Medium
32,32,Advanced,Kinesthetic,R037,Interactive,Vocabulary,4,73,0,Low
130,30,Advanced,Auditory,R032,Article,Vocabulary,3,305,0,Low
175,18,Advanced,Visual,R011,Interactive,Pronunciation,5,73,1,High
84,34,Intermediate,Kinesthetic,R020,Quiz,Pronunciation,1,158,1,High
