state,action,reward,next_state,done
"[-1.57033276  1.07177298  0.          1.         31.          1.
  2.         -0.70420055 -1.54467488  0.98412598  2.        ]",31.0,2.4920629880939718,"[-1.57033276 -0.27564276  1.          1.         17.          2.
  2.          0.71770868  1.00419846 -1.01613007  1.        ]",0
"[-1.57033276 -0.27564276  1.          1.         17.          2.
  2.          0.71770868  1.00419846 -1.01613007  1.        ]",17.0,0.49193496351272803,"[-1.57033276 -0.27564276  1.          1.         17.          2.
  2.          0.71770868  1.00419846 -1.01613007  1.        ]",1
"[-1.55310806e+00  3.01821127e-01  0.00000000e+00  0.00000000e+00
  1.40000000e+01  4.00000000e+00  2.00000000e+00  6.75406885e-03
 -8.46616607e-01  9.84125976e-01  2.00000000e+00]",14.0,2.4920629880939718,"[-1.55310806 -1.23808258  1.          0.         12.          2.
  3.         -0.70420055 -1.32052773  0.98412598  0.        ]",0
"[-1.55310806 -1.23808258  1.          0.         12.          2.
  3.         -0.70420055 -1.32052773  0.98412598  0.        ]",12.0,0.492062988093972,"[-1.55310806  0.87928502  0.          2.         36.          3.
  1.         -0.70420055  0.83128494 -1.01613007  1.        ]",0
"[-1.55310806  0.87928502  0.          2.         36.          3.
  1.         -0.70420055  0.83128494 -1.01613007  1.        ]",36.0,0.49193496351272803,"[-1.55310806 -1.04559462  2.          1.         18.          4.
  2.         -0.70420055 -1.37816557  0.98412598  2.        ]",0
"[-1.55310806 -1.04559462  2.          1.         18.          4.
  2.         -0.70420055 -1.37816557  0.98412598  2.        ]",18.0,2.4920629880939718,"[-1.55310806 -0.27564276  0.          0.         37.          1.
  3.         -1.41515516 -1.64714215  0.98412598  0.        ]",0
"[-1.55310806 -0.27564276  0.          0.         37.          1.
  3.         -1.41515516 -1.64714215  0.98412598  0.        ]",37.0,0.492062988093972,"[-1.55310806 -0.85310666  1.          0.          4.          1.
  0.          0.71770868 -1.49344125  0.98412598  0.        ]",0
"[-1.55310806 -0.85310666  1.          0.          4.          1.
  0.          0.71770868 -1.49344125  0.98412598  0.        ]",4.0,0.492062988093972,"[-1.55310806e+00 -8.31548003e-02  1.00000000e+00  1.00000000e+00
  1.70000000e+01  4.00000000e+00  3.00000000e+00  6.75406885e-03
 -1.44861182e+00 -1.01613007e+00  1.00000000e+00]",0
"[-1.55310806e+00 -8.31548003e-02  1.00000000e+00  1.00000000e+00
  1.70000000e+01  4.00000000e+00  3.00000000e+00  6.75406885e-03
 -1.44861182e+00 -1.01613007e+00  1.00000000e+00]",17.0,0.49193496351272803,"[-1.55310806e+00 -8.31548003e-02  1.00000000e+00  1.00000000e+00
  1.70000000e+01  4.00000000e+00  3.00000000e+00  6.75406885e-03
 -1.44861182e+00 -1.01613007e+00  1.00000000e+00]",1
"[-1.53588336  0.68679705  2.          0.         19.          2.
  1.          1.4286633  -0.32787605 -1.01613007  1.        ]",19.0,0.49193496351272803,"[-1.53588336 -0.85310666  2.          2.          8.          3.
  0.         -0.70420055 -0.43674753  0.98412598  2.        ]",0
"[-1.53588336 -0.85310666  2.          2.          8.          3.
  0.         -0.70420055 -0.43674753  0.98412598  2.        ]",8.0,2.4920629880939718,"[-1.53588336 -0.85310666  1.          1.         12.          0.
  1.         -1.41515516  1.13228255  0.98412598  2.        ]",0
"[-1.53588336 -0.85310666  1.          1.         12.          0.
  1.         -1.41515516  1.13228255  0.98412598  2.        ]",12.0,2.4920629880939718,"[-1.53588336e+00 -1.62305851e+00  2.00000000e+00  2.00000000e+00
  2.30000000e+01  4.00000000e+00  0.00000000e+00  6.75406885e-03
 -5.32810592e-01  9.84125976e-01  2.00000000e+00]",0
"[-1.53588336e+00 -1.62305851e+00  2.00000000e+00  2.00000000e+00
  2.30000000e+01  4.00000000e+00  0.00000000e+00  6.75406885e-03
 -5.32810592e-01  9.84125976e-01  2.00000000e+00]",23.0,2.4920629880939718,"[-1.53588336  0.68679705  0.          2.          5.          0.
  2.         -1.41515516 -0.32147185  0.98412598  2.        ]",0
"[-1.53588336  0.68679705  0.          2.          5.          0.
  2.         -1.41515516 -0.32147185  0.98412598  2.        ]",5.0,2.4920629880939718,"[-1.53588336 -1.04559462  2.          2.         41.          0.
  1.         -0.70420055 -0.30866344 -1.01613007  1.        ]",0
"[-1.53588336 -1.04559462  2.          2.         41.          0.
  1.         -0.70420055 -0.30866344 -1.01613007  1.        ]",41.0,0.49193496351272803,"[-1.53588336 -1.43057055  1.          1.         15.          4.
  2.          0.71770868 -1.61512113  0.98412598  2.        ]",0
"[-1.53588336 -1.43057055  1.          1.         15.          4.
  2.          0.71770868 -1.61512113  0.98412598  2.        ]",15.0,2.4920629880939718,"[-1.53588336  0.68679705  2.          2.         23.          2.
  3.          0.71770868  0.51747893  0.98412598  2.        ]",0
"[-1.53588336  0.68679705  2.          2.         23.          2.
  3.          0.71770868  0.51747893  0.98412598  2.        ]",23.0,2.4920629880939718,"[-1.53588336  1.64923687  0.          1.          3.          4.
  0.          1.4286633   1.33081288 -1.01613007  1.        ]",0
"[-1.53588336  1.64923687  0.          1.          3.          4.
  0.          1.4286633   1.33081288 -1.01613007  1.        ]",3.0,0.49193496351272803,"[-1.53588336  0.68679705  1.          0.          4.          3.
  1.          0.00675407  0.06278042 -1.01613007  1.        ]",0
"[-1.53588336  0.68679705  1.          0.          4.          3.
  1.          0.00675407  0.06278042 -1.01613007  1.        ]",4.0,0.49193496351272803,"[-1.53588336  0.10933316  2.          0.         41.          4.
  2.         -0.70420055 -0.2510256  -1.01613007  1.        ]",0
"[-1.53588336  0.10933316  2.          0.         41.          4.
  2.         -0.70420055 -0.2510256  -1.01613007  1.        ]",41.0,0.49193496351272803,"[-1.53588336 -0.0831548   2.          1.         29.          2.
  3.          0.71770868 -0.8402124   0.98412598  2.        ]",0
"[-1.53588336 -0.0831548   2.          1.         29.          2.
  3.          0.71770868 -0.8402124   0.98412598  2.        ]",29.0,2.4920629880939718,"[-1.53588336 -0.0831548   2.          1.         29.          2.
  3.          0.71770868 -0.8402124   0.98412598  2.        ]",1
"[-1.51865867  0.68679705  0.          1.         15.          1.
  0.         -0.70420055 -1.14121001 -1.01613007  1.        ]",15.0,0.49193496351272803,"[-1.51865867 -0.46813073  2.          0.         18.          2.
  3.          0.71770868  1.6446189  -1.01613007  1.        ]",0
"[-1.51865867 -0.46813073  2.          0.         18.          2.
  3.          0.71770868  1.6446189  -1.01613007  1.        ]",18.0,0.49193496351272803,"[-1.51865867e+00  3.01821127e-01  0.00000000e+00  0.00000000e+00
  2.40000000e+01  1.00000000e+00  3.00000000e+00  6.75406885e-03
 -1.39097398e+00  9.84125976e-01  2.00000000e+00]",0
"[-1.51865867e+00  3.01821127e-01  0.00000000e+00  0.00000000e+00
  2.40000000e+01  1.00000000e+00  3.00000000e+00  6.75406885e-03
 -1.39097398e+00  9.84125976e-01  2.00000000e+00]",24.0,2.4920629880939718,"[-1.51865867e+00 -8.31548003e-02  1.00000000e+00  1.00000000e+00
  2.90000000e+01  3.00000000e+00  1.00000000e+00  6.75406885e-03
 -6.41682066e-01 -1.01613007e+00  1.00000000e+00]",0
"[-1.51865867e+00 -8.31548003e-02  1.00000000e+00  1.00000000e+00
  2.90000000e+01  3.00000000e+00  1.00000000e+00  6.75406885e-03
 -6.41682066e-01 -1.01613007e+00  1.00000000e+00]",29.0,0.49193496351272803,"[-1.51865867e+00  1.64923687e+00  0.00000000e+00  0.00000000e+00
  2.00000000e+01  4.00000000e+00  0.00000000e+00  6.75406885e-03
 -4.43151731e-01 -1.01613007e+00  1.00000000e+00]",0
"[-1.51865867e+00  1.64923687e+00  0.00000000e+00  0.00000000e+00
  2.00000000e+01  4.00000000e+00  0.00000000e+00  6.75406885e-03
 -4.43151731e-01 -1.01613007e+00  1.00000000e+00]",20.0,0.49193496351272803,"[-1.51865867e+00  6.86797054e-01  0.00000000e+00  2.00000000e+00
  1.10000000e+01  4.00000000e+00  0.00000000e+00  6.75406885e-03
  1.25396243e+00  9.84125976e-01  2.00000000e+00]",0
"[-1.51865867e+00  6.86797054e-01  0.00000000e+00  2.00000000e+00
  1.10000000e+01  4.00000000e+00  0.00000000e+00  6.75406885e-03
  1.25396243e+00  9.84125976e-01  2.00000000e+00]",11.0,2.4920629880939718,"[-1.51865867e+00 -6.60618691e-01  2.00000000e+00  2.00000000e+00
  1.40000000e+01  3.00000000e+00  3.00000000e+00  6.75406885e-03
  1.21553720e+00  9.84125976e-01  0.00000000e+00]",0
"[-1.51865867e+00 -6.60618691e-01  2.00000000e+00  2.00000000e+00
  1.40000000e+01  3.00000000e+00  3.00000000e+00  6.75406885e-03
  1.21553720e+00  9.84125976e-01  0.00000000e+00]",14.0,0.492062988093972,"[-1.51865867  1.26426095  2.          0.         11.          1.
  2.         -0.70420055  0.26131075 -1.01613007  1.        ]",0
"[-1.51865867  1.26426095  2.          0.         11.          1.
  2.         -0.70420055  0.26131075 -1.01613007  1.        ]",11.0,0.49193496351272803,"[-1.51865867e+00  6.86797054e-01  2.00000000e+00  1.00000000e+00
  3.80000000e+01  2.00000000e+00  2.00000000e+00  6.75406885e-03
 -9.23467059e-01  9.84125976e-01  0.00000000e+00]",0
"[-1.51865867e+00  6.86797054e-01  2.00000000e+00  1.00000000e+00
  3.80000000e+01  2.00000000e+00  2.00000000e+00  6.75406885e-03
 -9.23467059e-01  9.84125976e-01  0.00000000e+00]",38.0,0.492062988093972,"[-1.51865867  0.68679705  1.          1.         32.          4.
  3.         -0.70420055  0.81207233 -1.01613007  1.        ]",0
"[-1.51865867  0.68679705  1.          1.         32.          4.
  3.         -0.70420055  0.81207233 -1.01613007  1.        ]",32.0,0.49193496351272803,"[-1.51865867 -1.43057055  0.          0.         42.          0.
  3.         -1.41515516 -0.76336195  0.98412598  0.        ]",0
"[-1.51865867 -1.43057055  0.          0.         42.          0.
  3.         -1.41515516 -0.76336195  0.98412598  0.        ]",42.0,0.492062988093972,"[-1.51865867 -1.62305851  1.          2.          2.          0.
  3.          1.4286633  -0.8338082  -1.01613007  1.        ]",0
"[-1.51865867 -1.62305851  1.          2.          2.          0.
  3.          1.4286633  -0.8338082  -1.01613007  1.        ]",2.0,0.49193496351272803,"[-1.51865867  1.45674891  0.          0.         24.          4.
  2.         -0.70420055  1.27317504 -1.01613007  1.        ]",0
"[-1.51865867  1.45674891  0.          0.         24.          4.
  2.         -0.70420055  1.27317504 -1.01613007  1.        ]",24.0,0.49193496351272803,"[-1.51865867  0.30182113  0.          1.         37.          2.
  1.         -1.41515516 -1.30771932 -1.01613007  1.        ]",0
"[-1.51865867  0.30182113  0.          1.         37.          2.
  1.         -1.41515516 -1.30771932 -1.01613007  1.        ]",37.0,0.49193496351272803,"[-1.51865867e+00  1.45674891e+00  0.00000000e+00  1.00000000e+00
  1.80000000e+01  3.00000000e+00  2.00000000e+00  6.75406885e-03
 -1.49984545e+00 -1.01613007e+00  1.00000000e+00]",0
"[-1.51865867e+00  1.45674891e+00  0.00000000e+00  1.00000000e+00
  1.80000000e+01  3.00000000e+00  2.00000000e+00  6.75406885e-03
 -1.49984545e+00 -1.01613007e+00  1.00000000e+00]",18.0,0.49193496351272803,"[-1.51865867e+00  1.45674891e+00  0.00000000e+00  1.00000000e+00
  1.80000000e+01  3.00000000e+00  2.00000000e+00  6.75406885e-03
 -1.49984545e+00 -1.01613007e+00  1.00000000e+00]",1
"[-1.50143397  0.49430909  1.          1.         44.          2.
  1.         -0.70420055  0.68398824  0.98412598  0.        ]",44.0,0.492062988093972,"[-1.50143397e+00 -1.43057055e+00  1.00000000e+00  2.00000000e+00
  2.30000000e+01  2.00000000e+00  0.00000000e+00  6.75406885e-03
  9.33752212e-01 -1.01613007e+00  1.00000000e+00]",0
"[-1.50143397e+00 -1.43057055e+00  1.00000000e+00  2.00000000e+00
  2.30000000e+01  2.00000000e+00  0.00000000e+00  6.75406885e-03
  9.33752212e-01 -1.01613007e+00  1.00000000e+00]",23.0,0.49193496351272803,"[-1.50143397e+00  3.01821127e-01  2.00000000e+00  2.00000000e+00
  4.50000000e+01  4.00000000e+00  1.00000000e+00  6.75406885e-03
  9.52964825e-01  9.84125976e-01  2.00000000e+00]",0
"[-1.50143397e+00  3.01821127e-01  2.00000000e+00  2.00000000e+00
  4.50000000e+01  4.00000000e+00  1.00000000e+00  6.75406885e-03
  9.52964825e-01  9.84125976e-01  2.00000000e+00]",45.0,2.4920629880939718,"[-1.50143397  1.26426095  2.          0.         32.          1.
  0.          0.71770868  0.40220325 -1.01613007  1.        ]",0
"[-1.50143397  1.26426095  2.          0.         32.          1.
  0.          0.71770868  0.40220325 -1.01613007  1.        ]",32.0,0.49193496351272803,"[-1.50143397 -0.0831548   1.          2.         46.          1.
  3.          0.71770868 -0.05249526  0.98412598  0.        ]",0
"[-1.50143397 -0.0831548   1.          2.         46.          1.
  3.          0.71770868 -0.05249526  0.98412598  0.        ]",46.0,0.492062988093972,"[-1.50143397 -0.85310666  1.          0.         47.          4.
  0.         -0.70420055 -1.57669591 -1.01613007  1.        ]",0
"[-1.50143397 -0.85310666  1.          0.         47.          4.
  0.         -0.70420055 -1.57669591 -1.01613007  1.        ]",47.0,0.49193496351272803,"[-1.50143397e+00  8.79285018e-01  2.00000000e+00  0.00000000e+00
  4.30000000e+01  2.00000000e+00  1.00000000e+00  6.75406885e-03
  4.53436883e-01  9.84125976e-01  2.00000000e+00]",0
"[-1.50143397e+00  8.79285018e-01  2.00000000e+00  0.00000000e+00
  4.30000000e+01  2.00000000e+00  1.00000000e+00  6.75406885e-03
  4.53436883e-01  9.84125976e-01  2.00000000e+00]",43.0,2.4920629880939718,"[-1.50143397  0.30182113  0.          1.         47.          3.
  1.          0.71770868 -1.08997637 -1.01613007  1.        ]",0
"[-1.50143397  0.30182113  0.          1.         47.          3.
  1.          0.71770868 -1.08997637 -1.01613007  1.        ]",47.0,0.49193496351272803,"[-1.50143397 -0.66061869  2.          2.         12.          1.
  0.         -1.41515516 -0.57123582 -1.01613007  1.        ]",0
"[-1.50143397 -0.66061869  2.          2.         12.          1.
  0.         -1.41515516 -0.57123582 -1.01613007  1.        ]",12.0,0.49193496351272803,"[-1.50143397e+00  4.94309091e-01  0.00000000e+00  2.00000000e+00
  4.00000000e+01  3.00000000e+00  2.00000000e+00  6.75406885e-03
  5.49499949e-01  9.84125976e-01  2.00000000e+00]",0
"[-1.50143397e+00  4.94309091e-01  0.00000000e+00  2.00000000e+00
  4.00000000e+01  3.00000000e+00  2.00000000e+00  6.75406885e-03
  5.49499949e-01  9.84125976e-01  2.00000000e+00]",40.0,2.4920629880939718,"[-1.50143397e+00  4.94309091e-01  0.00000000e+00  2.00000000e+00
  4.00000000e+01  3.00000000e+00  2.00000000e+00  6.75406885e-03
  5.49499949e-01  9.84125976e-01  2.00000000e+00]",1
"[-1.48420927 -0.0831548   0.          0.         24.          2.
  2.         -1.41515516  1.43968436  0.98412598  2.        ]",24.0,2.4920629880939718,"[-1.48420927 -1.43057055  2.          0.         24.          3.
  1.          0.71770868 -1.422995    0.98412598  2.        ]",0
"[-1.48420927 -1.43057055  2.          0.         24.          3.
  1.          0.71770868 -1.422995    0.98412598  2.        ]",24.0,2.4920629880939718,"[-1.48420927  1.07177298  2.          1.         44.          0.
  2.          0.71770868  1.75349037 -1.01613007  1.        ]",0
"[-1.48420927  1.07177298  2.          1.         44.          0.
  2.          0.71770868  1.75349037 -1.01613007  1.        ]",44.0,0.49193496351272803,"[-1.48420927 -0.0831548   2.          0.         10.          0.
  1.         -0.70420055  1.54855583  0.98412598  0.        ]",0
"[-1.48420927 -0.0831548   2.          0.         10.          0.
  1.         -0.70420055  1.54855583  0.98412598  0.        ]",10.0,0.492062988093972,"[-1.48420927  0.30182113  1.          1.         48.          0.
  1.         -0.70420055  0.06918462 -1.01613007  1.        ]",0
"[-1.48420927  0.30182113  1.          1.         48.          0.
  1.         -0.70420055  0.06918462 -1.01613007  1.        ]",48.0,0.49193496351272803,"[-1.48420927 -1.04559462  1.          0.         28.          4.
  0.         -1.41515516 -0.48798116 -1.01613007  1.        ]",0
